customer_id,region,income,debt,loan_amount,loan_purpose,township_flag,load_shedding_hours,transaction_frequency,support_tickets,days_since_last_contact,churned
CUST_002847,eThekwini,5169.8735482829425,2104.1797969700287,2967.372987952064,education,0,1,6,0,59,0
CUST_011214,Gauteng,6647.3939207114945,2536.803672733346,3986.3486894988823,debt_consolidation,0,8,9,0,134,0
CUST_011723,Western Cape,14861.672594898668,7489.249433489468,8111.441681269945,other,0,5,6,1,25,0
CUST_011937,DBN,14089.77603857705,4074.1464140069766,3664.336522658932,debt_consolidation,1,6,10,2,79,1
CUST_000121,PE,20114.98900334213,1427.0724319892672,10214.442942065147,education,0,3,7,0,140,0
CUST_010748,Gqeberha,14867.131603668657,6868.706842060983,3771.742824702334,car,1,10,11,0,51,1
CUST_000888,Gauteng,,,,home_improvement,0,4,8,0,7,0
CUST_007261,Joburg,3121.7607069576416,2430.401511161591,1459.8235818451226,business,1,8,12,0,47,1
CUST_007151,Durban,8993.98880385137,4177.74074608959,2839.974987077716,business,0,6,11,0,29,0
CUST_000261,DBN,82228.69166192898,39548.08383108237,39807.57971095245,home_improvement,0,7,8,1,15,0
CUST_013804,Western Cape,,,,education,1,4,9,0,79,0
CUST_006471,eThekwini,15680.921707352794,7632.293362008864,11747.361858812577,education,0,4,5,0,20,0
CUST_012391,Durban,27102.29627795045,10635.006214517938,10775.101692258791,education,0,5,8,0,124,1
CUST_005853,PE,130760.94871821305,48090.48871624769,39533.00806510891,debt_consolidation,0,3,14,0,60,0
CUST_014600,Pta,13911.131156412572,7074.356923369693,9178.909852694316,other,0,2,9,0,51,0
CUST_003558,Capetown,,,,education,0,2,7,2,20,0
CUST_000033,Joburg,,,,business,0,5,1,0,78,0
CUST_012087,Durban,"R8,213",3315.8420043916917,6048.091523546416,home_improvement,1,5,9,0,94,0
CUST_010205,Gauteng,15085.33148434575,3910.7395562073943,8799.774764212514,car,0,7,9,0,51,0
CUST_001349,Tshwane,,,,medical,0,2,6,0,112,0
CUST_010430,Port Elizabeth,2651.614235646609,537.8795645526144,1000.0,business,0,3,7,0,18,0
CUST_007009,Gauteng,6370.710529065542,2444.2228852003777,4528.023467401524,business,0,4,9,8,11,0
CUST_000699,JHB,"R7,777",726.2490300530565,3660.800998249955,home improvement,0,2,5,0,83,0
CUST_005414,Joburg,12167.259756662668,6738.959006709319,8105.752003330394,car,0,7,4,0,61,0
CUST_008081,Joburg,,,,debt_consolidation,0,3,12,0,98,0
CUST_007226,Pta,,,,medical,1,8,14,5,6,0
CUST_000433,Durban,13342.502053094599,1417.8089400708966,10243.704323156044,business,0,4,11,0,95,0
CUST_011612,Johannesburg,30223.192092836234,7256.028763968683,21045.00207427841,other,0,5,3,1,74,0
CUST_010761,Johburg,"R11,258",5427.4242595660235,7618.69350485985,education,1,3,8,4,20,1
CUST_007204,Johburg,,,,debt_consolidation,1,3,11,2,128,1
CUST_014606,Port Elizabeth,4098.820242178874,497.67713903339535,3711.2434576659075,home_improvement,1,6,11,0,86,0
CUST_009846,CPT,"R2,788",1861.833531033857,1000.0,debt_consolidation,0,5,6,0,95,0
CUST_011210,Cape Town,,,,car,0,6,6,0,59,0
CUST_010760,eThekwini,86304.7299167356,25505.730111898774,42111.82001094535,car,0,4,14,1,15,0
CUST_013956,DBN,-23073.384301598693,9571.807436762849,11027.972359784133,home improvement,0,3,8,0,117,0
CUST_012509,Joburg,2623.5630341846227,979.6361888574188,1891.0294362453185,debt_consolidate,0,1,10,3,91,0
CUST_011504,Johburg,8302.554543129523,1449.7979262824874,4384.971054466766,other,0,4,8,0,1,0
CUST_012331,Durban,"R36,034",21884.558107857436,8704.782794966146,home_improvement,0,5,5,3,59,0
CUST_010178,Western Cape,21035.859557219144,6757.5860594266305,5725.95481267072,debt_consolidation,1,4,9,0,12,0
CUST_004997,Johburg,5126.99021596391,1422.3658181063663,3606.436678414621,education,0,6,7,1,19,0
CUST_001372,Joburg,,,,business,1,5,9,0,114,0
CUST_002471,Gauteng,,,,home_improvement,1,4,5,0,45,0
CUST_001629,Johburg,13680.646652541187,5912.67327052715,5403.086595276062,other,0,4,8,0,25,1
CUST_003927,eThekwini,,,,car_loan,1,11,6,1,7,0
CUST_003518,CPT,5670.741351947776,2451.5350209321527,2576.473275577493,business,0,2,12,0,245,0
CUST_005545,Durban,6443.664565233378,3219.185380069251,3202.6243154949525,debt_consolidation,0,3,9,1,51,1
CUST_010309,Tshwane,5629.469926164267,1855.244440064083,2843.1516103550307,home_improvement,0,6,10,0,122,1
CUST_003858,Cape Town,,,,debt_consolidation,1,5,14,2,20,1
CUST_014752,Johburg,,,,home_improvement,0,2,12,0,67,0
CUST_014806,Western Cape,,,,debt_consolidation,1,8,9,0,49,0
CUST_012984,Tshwane,14036.36545651151,5471.424586993629,9803.793460436746,home_improvement,0,1,7,0,51,0
CUST_006081,Capetown,11104.861332879289,-4452.2196202124505,6463.845060971202,other,1,8,6,0,64,0
CUST_005070,Johannesburg,5212.59699607834,1903.6055856060957,1868.4555508738272,business,0,5,10,0,0,0
CUST_011917,Port Elizabeth,,,,debt_consolidation,0,5,5,0,1,0
CUST_001205,CPT,,,,debt_consolidation,1,10,8,3,7,1
CUST_004289,Gauteng,7364.636174523773,1243.4332944991017,5494.048187003892,car,1,3,10,0,62,0
CUST_008878,Johannesburg,14640.346117585555,5485.158359926144,5244.868343933927,debt_consolidation,1,9,9,0,26,0
CUST_011855,Capetown,3306.0703960941273,1580.2894337048886,2072.89638924416,debt_consolidation,0,5,4,0,11,0
CUST_012475,eThekwini,,,,other,0,3,5,0,98,0
,,,,,,,,,,,
CUST_001400,DBN,13408.664549019673,1672.1236238312335,7130.729856426199,debt_consolidation,1,6,9,2,44,1
CUST_000510,eThekwini,"R21,972",9446.12116033597,6888.61021144359,education,0,4,8,0,138,0
CUST_011976,PE,23194.09746182744,10492.094836129369,10528.819038841717,other,1,4,13,2,19,0
CUST_003044,Western Cape,19077.454606605505,5613.556143251212,14224.834407572098,debt_consolidation,0,3,7,6,46,1
CUST_002782,Gqeberha,5023.03324067069,2501.6925909255897,1669.2140250559128,debt consolidation,0,7,9,0,92,0
CUST_008770,Joburg,,,,medical,0,3,7,0,8,0
CUST_003105,Gauteng,"R8,985",3082.0905992338944,4334.686253487876,education,0,3,5,0,94,0
CUST_004279,Gauteng,25177.61892789983,4796.898741403244,5692.519043027381,debt_consolidation,0,8,7,0,105,0
CUST_011189,Gauteng,3521.8348691273336,1609.6990518700998,2556.6257449383165,medical,1,5,8,0,248,1
CUST_003776,Pta,"R12,703",3011.9074497853717,4887.427964098794,other,1,7,18,3,54,0
CUST_010825,DBN,14769.621341124759,5929.596204045266,4963.944698835661,home_improvement,0,4,5,0,8,0
CUST_009512,Capetown,,,,car,0,0,6,1,61,0
CUST_000255,Joburg,9973.290245629618,2025.2509698712763,8078.634327207629,debt_consolidation,0,5,9,0,33,0
CUST_012931,Cape Town,"R29,964",14333.74172607779,13013.895763995804,car,0,9,4,1,226,0
CUST_005747,DBN,3509.9244459567317,1401.145786435924,1267.3464385649384,other,0,6,5,0,24,0
CUST_011599,Joburg,1887.0187601560206,788.9443515766962,1000.0,home_improvement,1,3,7,0,14,1
CUST_012440,Joburg,,,,debt_consolidation,1,4,11,0,68,0
CUST_012597,eThekwini,3614.968159559017,1213.0428198666152,2116.5398352807842,education,0,9,10,1,92,0
CUST_013717,Capetown,4017.000686915743,1552.5145878720884,1798.3548300648224,debt_consolidation,1,3,9,0,12,0
CUST_002278,Capetown,5204.173144075533,0.0,5069.82868166296,education,1,0,8,0,102,0
CUST_004631,Johburg,-25068.658605741384,8788.232911264035,15931.701449228281,debt_consolidation,0,2,8,0,2,0
CUST_013411,Johburg,12468.736324179477,4492.988858010247,10150.7628451528,home_improvement,1,9,9,0,68,0
CUST_002113,Gauteng,33742.70904030064,-14428.059811862606,28027.848955723322,debt_consolidation,0,1,1,2,89,0
CUST_014645,Durban,3277.6468841079895,1901.4577440974822,1378.8939061820247,business,0,4,6,4,36,0
CUST_012759,Johburg,,,,debt_consolidation,1,3,8,0,79,0
CUST_012890,DBN,4627.825279662786,2185.6526821951097,1669.9688093328548,debt_consolidation,0,6,4,3,34,0
CUST_006634,Cape Town,59798.27533014048,31190.531059072462,40199.83150225248,debt consolidation,0,2,6,1,67,0
CUST_001601,Gauteng,5092.7697477556785,2218.105393697798,3137.435955755806,car,0,2,4,0,87,0
CUST_012652,Gauteng,17464.25012861363,6169.604069241978,10751.634862582612,business,0,7,10,0,7,0
CUST_004351,eThekwini,11512.829743096947,6552.073537019329,1000.0,car,0,8,12,0,68,0
CUST_012797,PE,16213.58015343743,6854.803275641585,5506.064644378361,education,1,4,12,2,120,0
CUST_010701,Gauteng,4332.825999967402,1012.4004008533262,3803.5111164251903,car,1,11,8,0,88,0
CUST_001199,Durban,51705.54596109913,8843.407000939282,17370.519464074536,debt_consolidation,0,6,7,0,23,0
CUST_010164,Capetown,11873.283115825709,3913.2639467273975,2278.612705860889,debt_consolidation,0,3,8,0,30,0
CUST_014647,Gqeberha,6953.262599171278,5088.428860823089,3667.652822716356,debt_consolidation,0,4,7,0,57,0
CUST_005739,Johburg,"R16,902",10710.087085575737,14228.193974886894,education,0,1,7,0,26,0
CUST_002268,Durban,13537.530324012245,4882.311642845911,10581.573285020919,debt_consolidation,0,1,6,0,26,0
CUST_005500,eThekwini,68752.01084286625,32360.200831633218,20667.670639802418,education,0,4,9,1,27,0
CUST_006120,DBN,12491.020066709165,7648.15595711332,6385.122156697898,other,0,9,12,4,178,0
CUST_001374,CPT,,,,debt_consolidation,0,3,9,0,50,0
CUST_001885,Gauteng,"R14,501",1490.579310938968,10143.491253581498,debt_consolidation,0,5,4,0,82,0
CUST_001628,CPT,,,,education,1,5,10,0,68,1
CUST_010529,Port Elizabeth,-54057.34177697589,19190.657316075532,22668.83043557875,car,0,5,8,0,48,0
CUST_004697,Western Cape,8959.901694172102,2781.4651120735275,3362.197474173228,debt_consolidation,0,4,9,0,16,0
CUST_003024,JHB,1724.013573673781,417.9575212822604,1000.0,other,1,3,11,0,94,1
CUST_009587,Gauteng,21516.793602514754,8491.004577482765,8163.922207065718,other,0,5,8,0,31,0
CUST_012377,Johburg,6553.580955074439,3473.144176780849,3783.12105413508,home_improvement,0,5,6,4,54,0
CUST_000282,JHB,14778.39455757422,4585.019016946959,6483.054488000482,car,1,7,11,1,114,0
CUST_010271,Capetown,"R29,846",12742.499888120332,10914.721469327505,business,0,5,7,0,71,0
CUST_002706,Gqeberha,,,,business,1,7,15,0,16,0
CUST_013092,Capetown,24934.548263032706,11767.251252039117,8834.646857844582,consolidation,0,6,5,0,24,0
CUST_010071,Pta,11546.187308253051,4188.055002531274,3362.911301300486,debt_consolidation,0,5,9,0,43,0
CUST_009573,JHB,5676.5978027748215,2690.8910344080623,3269.679146207497,debt_consolidation,0,9,5,0,14,0
CUST_011363,Durban,"R2,044",881.916777770599,1108.0743222596655,home_improvement,1,5,8,0,329,1
CUST_011570,DBN,4321.553206846782,1187.0917079359192,2331.6151876909184,other,1,7,13,0,158,0
CUST_010345,Pta,4845.75614128011,1336.3668289439497,1019.1829801488291,medical,0,8,1,0,43,0
CUST_008124,DBN,1136.2867841543678,230.79019891863473,1000.0,home_improvement,0,3,7,0,15,0
CUST_007409,Johburg,-24296.902284037467,9419.708789625207,13258.89587252673,car,0,3,6,0,3,0
CUST_001010,Western Cape,"R19,828",13068.394157145869,2174.025734643482,debt_consolidation,0,3,5,0,144,1
CUST_005737,Durban,19175.010287031608,8321.510054289569,9255.093327280709,car,0,7,9,0,98,0
CUST_009618,Tshwane,5565.906453307885,1056.0160178152203,3028.8432661991196,debt_consolidation,0,3,8,0,37,0
CUST_011552,eThekwini,1135.7922919596595,605.1573079246645,1000.0,debt_consolidation,0,10,11,0,38,0
CUST_008284,Johburg,13476.612272521174,3114.378319506364,2277.6207082270384,debt_consolidation,0,5,10,0,103,0
CUST_004171,Gauteng,,,,car,1,2,5,0,71,0
CUST_014318,Johburg,,,,medical,0,1,6,0,6,0
CUST_011751,Western Cape,4866.695997109136,1114.4611686238654,1930.9762122553084,home_improvement,0,3,1,0,4,1
CUST_007994,Johburg,4932.109413129097,709.5129504770593,1979.752448621378,car,0,3,6,0,92,1
CUST_013426,eThekwini,,,,other,1,7,13,0,36,0
CUST_008996,CPT,3750.788741110693,473.62802637196324,3143.5607687506226,car,1,5,11,0,41,0
CUST_002018,PE,59182.49488015389,25831.560289493937,25088.790301309444,medical,0,8,13,0,36,0
CUST_013950,Port Elizabeth,,,,education,1,6,12,0,2,1
CUST_000715,Johannesburg,7703.40247944571,3078.772935980971,2548.3886975873656,education,0,2,5,0,14,0
CUST_014218,Gauteng,8162.217906511301,1641.5367996082268,2798.783119106225,business,0,1,4,0,68,0
CUST_001276,Gauteng,40464.88757854141,7671.381400332943,17103.52106868933,other,0,2,10,0,10,0
CUST_013215,Johannesburg,14334.279360543542,5496.140305263698,7265.969048771151,business,0,6,10,0,102,1
CUST_000598,Gauteng,2703.848504583702,1145.877279214204,1000.0,debt_consolidation,1,9,10,0,55,0
CUST_000877,Durban,19590.982537348267,6412.094838763763,9498.114852788858,other,0,1,7,1,326,0
CUST_014899,Johannesburg,3863.087246839992,1521.8439523035142,3061.2977983709143,debt_consolidation,0,4,8,3,112,0
CUST_009810,Cape Town,,,,debt_consolidation,1,5,10,0,20,0
CUST_013451,eThekwini,4698.627666865245,1226.0486672746104,1391.9310958947442,debt_consolidation,0,9,7,0,22,1
CUST_012849,Gauteng,,,,debt_consolidation,1,7,11,0,1,0
CUST_007995,Gauteng,6809.139039073511,3134.9265511331723,1000.0,other,0,7,2,3,36,0
CUST_001189,Joburg,,,,home_improvement,0,8,9,0,80,0
CUST_006934,Johannesburg,79356.94521223802,19806.5788071599,43990.61138222206,debt_consolidation,0,3,16,0,45,0
CUST_011131,DBN,8245.488802026743,4467.6975962877705,4277.329414212991,medical,0,4,12,3,9,1
CUST_013786_DUP,JHB,15035.289907086713,3898.310814943727,7171.749691856918,business,0,4,9,0,37,0
CUST_006852,Tshwane,8204.577398172929,1811.941969685985,2799.233518275763,other,0,3,10,3,4,0
CUST_011521,Durban,16340.847235556626,7530.566288877463,7610.986018745022,debt_consolidation,0,4,10,0,58,0
CUST_010952,eThekwini,17287.067784886985,1917.2858190099294,7611.573201414127,car,0,6,9,0,21,0
CUST_014087,eThekwini,,,,home_improvement,1,4,9,0,16,0
CUST_008781,Johburg,2631.6412617464857,1234.556084510305,1363.2365967491332,car,0,7,9,1,110,0
CUST_000527,Cape Town,4787.0281320354425,2271.594310842883,1084.5706010493104,debt_consolidation,1,6,12,0,90,0
CUST_007456,Tshwane,15841.739126755598,7628.068751673452,5818.786247230241,debt_consolidation,0,4,12,1,74,0
CUST_014733,Joburg,,,,debt_consolidation,0,3,8,1,138,0
CUST_009856,Western Cape,3722.4589150822567,1266.39168052467,3130.2928902676485,medical,0,6,11,0,7,0
CUST_004796,JHB,26906.38254833245,5977.32320285537,5139.691423697618,other,1,7,11,1,14,0
CUST_014220,Cape Town,12593.46919616131,5562.319512036032,6555.702692008369,home_improvement,0,5,5,3,2,0
CUST_013165,Johburg,8959.211171572442,3855.0160678119732,6747.621948006341,car,1,9,9,5,113,0
CUST_004746,JHB,17472.603073752754,7198.447487523043,3486.8493685645417,car_loan,0,4,9,0,52,0
CUST_008150,Gauteng,13441.643203234693,4166.387184524864,5210.633429039161,other,0,3,5,0,40,0
CUST_010804,Pretoria,29985.843990804475,5530.529884551045,29961.061731447306,other,0,3,5,0,6,0
CUST_011517,Western Cape,4266.123963940855,-2068.570487427824,2899.8137495344386,other,0,5,12,5,12,0
CUST_011433,Pretoria,23118.54931202525,10794.415690421398,4635.277128648312,car,0,5,6,0,246,0
CUST_010991,Durban,,,,debt_consolidation,1,8,3,0,97,0
CUST_002292,JHB,,,,home_improvement,1,3,4,2,410,0
CUST_006062,Johannesburg,20451.46751319254,8744.125181783413,7410.879629356882,debt_consolidation,0,1,12,2,42,0
CUST_007354_DUP,Western Cape,"R4,902",2214.217852620599,1851.0901242207442,business,1,6,9,2,181,0
CUST_007300,Durban,,,,business,1,8,9,0,6,0
CUST_000184,Gqeberha,6028.652845305354,1299.6721986861526,3953.4009426135176,debt_consolidation,0,2,8,0,32,0
CUST_000730,Gauteng,2322.8182793115193,760.1337701238024,1000.0,car,0,2,9,0,33,0
CUST_006825,Johburg,48551.341854711965,18518.191374789523,19672.38153781445,car,0,2,8,0,14,0
CUST_013947,Gauteng,,,,debt_consolidation,0,2,13,3,18,0
CUST_002726,Johannesburg,,,,debt_consolidation,1,3,9,0,7,1
CUST_010357,Durban,27980.84993924752,12508.42854290258,13528.825931036054,debt_consolidation,0,4,12,0,26,0
CUST_008394,eThekwini,,,,debt_consolidation,1,3,11,0,103,1
CUST_000053,Pta,2738.914415093865,1180.4733918177938,1219.2279399968152,debt_consolidation,0,8,8,0,84,0
CUST_003800_DUP,Western Cape,42694.213239772616,20657.5106111382,20924.315950229236,medical,1,8,9,0,37,0
CUST_002769,Western Cape,22452.389700597025,12006.74950865328,13764.422232324148,debt_consolidation,0,5,6,0,18,0
CUST_012314,Johburg,17780.716201803232,5927.198687142627,10832.811323560618,education,0,1,7,0,16,0
CUST_009592,Gauteng,16061.610954828295,2051.3885075695866,13095.04363581896,education,0,4,7,0,240,0
CUST_004560,Tshwane,30410.07939275395,5164.354556811916,8906.516522516986,home_improve,0,3,5,2,20,0
CUST_001414,Johburg,39154.64126045017,9419.991627088772,11231.070801431117,home_improvement,1,4,8,0,11,1
,,,,,,,,,,,
CUST_013765,Durban,9548.015714930574,3166.5945964702128,5793.241411322715,home_improvement,0,5,8,0,18,0
CUST_008922,JHB,3613.250649893483,1899.678672513325,2621.720600221575,car,0,2,10,0,10,0
CUST_004822,Gauteng,18850.446701121713,5172.75340194169,8025.224768849367,education,0,5,9,0,115,0
CUST_011371,Pretoria,10934.458044939201,1822.98323833389,8025.14345493145,other,0,5,9,0,5,0
CUST_008791_DUP,Gqeberha,52275.03501509172,21975.273455903593,15130.855257735135,business,0,3,6,0,2,0
CUST_013502,eThekwini,16853.636187021282,6240.030090201631,8423.82321886845,home_improvement,0,4,9,0,41,0
CUST_012761,Gauteng,,,,debt_consolidation,0,3,13,6,27,0
CUST_011419,DBN,,,,other,0,4,8,1,78,0
CUST_000195,Johburg,11710.523512426442,3334.72293734676,7217.42081686604,debt_consolidation,0,1,6,0,14,0
CUST_007946,Johburg,29954.636641403762,19193.144286837614,5495.278348064357,car,1,6,13,0,82,1
CUST_004313,Joburg,5196.039522491958,1694.4244506012665,2642.8039134289647,home_improvement,0,2,5,0,61,0
CUST_010395,Johburg,13550.116877748198,5030.412519354477,3304.040168185122,business,0,5,10,0,114,0
CUST_003807,Western Cape,,,,home_improvement,1,6,9,0,3,0
CUST_006535,Johannesburg,12384.456818497289,2506.5213922173675,6526.755102350472,business,0,6,18,0,67,0
CUST_010978,eThekwini,,,,business,1,7,9,0,32,0
CUST_000441,Gauteng,27514.4626775421,16708.81367877032,2299.2272544075336,education,1,4,6,0,0,0
CUST_002936,Joburg,,,,other,1,3,9,0,14,1
CUST_000474,Gqeberha,,,,car,0,6,8,0,11,1
CUST_004048,Capetown,"R6,752",2065.2873584153226,3733.572333309856,debt_consolidation,0,6,9,0,41,0
CUST_010650,Durban,7266.326950227487,2125.50374585878,5053.579388201065,home improvement,0,5,10,0,90,0
CUST_010468,Capetown,18188.571592335535,6326.353370987191,7309.6609451791355,debt_consolidation,0,2,9,4,151,1
CUST_009278,Western Cape,15880.95534223846,5141.616072867051,10272.732331602829,medical,0,6,10,2,49,0
CUST_009811,JHB,16468.180597318544,2282.764527151326,11797.610003489459,car,0,2,8,0,63,0
CUST_004216,Nelson Mandela Bay,9117.729717560549,4349.463305960345,7844.699095929207,car,0,7,7,0,137,0
CUST_002443,DBN,,,,debt_consolidation,1,7,8,0,39,0
CUST_009907,Port Elizabeth,9862.583646700681,5819.67934248876,8264.649288117062,home_improvement,1,10,12,0,25,0
CUST_009104,Durban,12369.37368285144,5421.557595696352,3527.2824479011947,car,0,5,9,1,20,0
CUST_006876,Cape Town,70190.45030309964,20410.57638261903,26551.02829164763,car,0,7,13,0,1,0
CUST_013432,Pretoria,5742.378543673011,1315.558516283349,3746.336545514605,debt_consolidation,0,4,9,0,23,0
CUST_012007,Capetown,,,,car,1,7,7,0,10,0
CUST_005322,JHB,25661.262259183335,7143.8990160154035,13359.374952435064,car,0,6,10,0,43,0
CUST_000235,Johannesburg,"R4,383",1995.0082387673312,3382.3023941578463,car,0,9,9,0,35,1
CUST_012073,Gauteng,13653.201096880375,2309.6098936174817,12374.05382827372,medical,0,2,6,0,92,0
CUST_005535,Johannesburg,4241.886215615027,3540.5331174800526,3243.985463341671,home_improvement,0,6,7,0,24,1
CUST_006444,JHB,3964.335627645944,1354.6791697579815,2530.3588043855007,home_improvement,0,4,6,1,30,0
CUST_006773,Durban,,,,debt_consolidation,1,11,8,0,84,1
CUST_006489,Western Cape,,,,home_improvement,1,7,11,0,99,1
CUST_008797,JHB,"R47,276",22606.839188736147,21895.27338737977,debt_consolidation,0,4,13,2,105,0
CUST_007148,Johannesburg,,,,home_improvement,0,8,11,0,37,0
CUST_013371,PE,,,,car,0,2,6,0,5,0
CUST_000439,eThekwini,4544.852465999725,1371.75202416622,2017.6087921778583,other,1,8,11,0,6,0
CUST_000110,Johannesburg,"R6,630",-2499.0348128984538,1000.0,home_improvement,0,6,9,0,42,0
CUST_012728,Gqeberha,5576.693137754615,3329.0914715618105,2392.9272656182425,business,0,6,9,0,155,1
CUST_010251,Durban,,,,debt_consolidation,1,9,10,2,55,1
CUST_001954,DBN,,,,business,1,5,8,0,40,0
CUST_009078,DBN,-35741.15522690307,-8717.771269572473,16635.46266552974,car,0,2,8,3,68,0
CUST_007110,Cape Town,4015.4730041725265,1911.9836121327753,1000.0,debt_consolidation,0,3,14,0,31,0
CUST_000244,Cape Town,3941.351941594333,2183.167891516764,1000.0,car,1,9,10,0,109,0
CUST_011868,Gauteng,5849.2067425559135,1653.5497645144865,1000.0,home_improvement,0,5,8,0,135,0
CUST_008438,Gauteng,15732.832875770398,6009.255020332231,2519.1260605955367,home_improvement,0,6,15,0,4,0
CUST_001686,Nelson Mandela Bay,5004.200953883095,1873.5278016682228,2093.046521800589,home_improvement,0,3,4,3,7,1
CUST_008572,Capetown,,,,home_improvement,0,3,10,0,141,0
CUST_003745,Johannesburg,,,,debt_consolidation,0,0,5,0,168,0
CUST_003047,CPT,,,,debt_consolidation,1,5,12,1,90,0
CUST_012174,Pta,4050.7469463619354,1073.2653908243717,1000.0,medical,1,10,12,1,14,0
CUST_001808,Gauteng,46616.76601972724,19912.235161424967,16643.373340754268,car,1,5,11,0,117,0
CUST_006399,Western Cape,7552.779328956756,4550.7298291972465,5643.715083770049,car,1,6,12,1,44,1
CUST_000130,Capetown,4820.54376813536,2116.6599103497874,3072.092277035007,debt_consolidation,0,4,6,0,64,0
CUST_003901,Cape Town,15523.857919176857,6637.0941090231245,6300.810033010366,other,0,5,5,0,42,1
CUST_006452,Pta,,,,debt_consolidation,1,4,5,0,29,1
CUST_011226,Cape Town,4347.769072252416,1236.7229387035131,2273.276975616597,car,0,3,11,2,10,1
CUST_001811,DBN,8771.14251697439,2974.327991192734,3316.2829001436994,debt_consolidation,0,5,6,2,96,0
CUST_014980,Durban,"R9,677",3540.3150158077137,6287.7224646627465,car,0,2,10,0,86,0
CUST_002951,PE,,,,car,1,8,4,0,14,1
CUST_003918,Johburg,4911.409579599509,1866.5974953961131,1000.0,home_improvement,1,10,14,0,70,0
CUST_003863,CPT,5875.004469472811,2548.8934810596606,2746.1893670648383,debt_consolidation,0,1,2,1,18,0
CUST_006918,Tshwane,,,,home_improvement,1,4,10,2,9,0
CUST_000815,Nelson Mandela Bay,,,,car,0,4,7,3,63,0
CUST_003310_DUP,CPT,4841.21487556709,1334.9842470953922,2757.6430591937533,debt_consolidation,0,1,8,0,23,0
CUST_001860,eThekwini,64465.97787882339,12699.296206170366,42465.6427565492,car,0,2,8,3,26,0
CUST_011123,Western Cape,15263.556507777204,5187.361845770217,5513.974407767573,home_improvement,0,4,10,0,200,0
CUST_011557,Nelson Mandela Bay,,,,home_improvement,1,6,4,1,126,0
CUST_011252,DBN,17810.698496665063,2516.6328602285053,8821.843813918145,car,0,4,5,0,46,0
CUST_011795,Capetown,3486.710328138878,672.7715601306211,2299.5359725987987,other,0,4,5,0,5,1
CUST_010217,eThekwini,"R6,186",1876.2987767938316,3924.2870998473727,car_loan,0,3,5,3,9,1
CUST_009209,eThekwini,4865.804533016303,1989.017344149705,3352.7845796392667,debt_consolidation,0,6,9,0,57,0
CUST_011271_DUP,Johburg,10948.819877181048,5916.218974062443,1353.0781392594429,home_improvement,0,0,13,0,13,0
CUST_006557,CPT,4047.7773407363275,1919.4319169943535,1000.0,debt_consolidation,0,4,8,0,13,0
CUST_014885,CPT,17976.530092330566,3744.824628055281,7762.336731901047,car,0,6,8,0,11,0
CUST_000277,eThekwini,16364.253700602214,8311.96998088705,15901.538646534655,car,0,6,8,0,30,0
CUST_013899,Pta,18938.1357483762,3275.3218692699897,11344.829313571103,debt_consolidation,0,3,7,2,115,0
CUST_012898,Gqeberha,71360.51455601935,17772.827140013298,25107.354989766838,car,0,2,6,0,65,0
CUST_010902,Capetown,8429.228414829357,2176.672425147949,4115.5657340453745,car,0,3,6,2,33,0
CUST_006488,Western Cape,21869.41890507046,7937.940986289227,9019.102602586718,debt_consolidation,0,4,10,0,50,0
CUST_006550,Cape Town,1859.8672854715867,314.2208927649606,1432.9372297220098,business,0,3,16,0,93,1
CUST_014430,Joburg,"R14,755",5711.995023734687,11994.45694438648,car,0,4,13,2,18,0
CUST_003633,Western Cape,,,,business,1,9,11,0,27,1
CUST_001510,eThekwini,"R23,174",6524.937634494106,7922.343471238017,other,0,5,10,0,71,0
CUST_008518,Tshwane,14154.086866723268,6203.244105469223,6600.615829109778,other,0,1,4,2,22,1
CUST_002817,Capetown,2572.1993141174894,632.6558869839374,1000.0,education,0,3,7,0,22,0
CUST_007407,Durban,23434.155028438574,15100.750479880617,2245.493446747216,business,0,8,9,0,109,0
CUST_008684,DBN,3439.680041227429,1456.982247782222,1000.0,home_improvement,0,4,8,0,9,0
CUST_011495,CPT,13361.627982533011,-5318.695082351504,6906.831422455921,car,1,7,6,0,36,1
CUST_010414,JHB,26168.06508310579,8189.785443296619,9509.196985997607,home_improvement,0,3,5,3,69,0
CUST_001544,Johannesburg,10906.401799234602,3346.157644935931,4673.136647839335,debt_consolidation,0,2,6,4,88,0
CUST_006021,Western Cape,16002.34853626514,2122.3863320152245,8165.577838088846,car,0,2,10,0,17,0
CUST_001457,eThekwini,6591.629745167943,3384.4010038931665,1319.4261515891292,home_improvement,0,5,7,0,31,0
CUST_002247,Gauteng,15062.058256690092,2960.716371333687,7766.857053599629,debt_consolidation,0,5,7,1,13,1
CUST_003455,Pretoria,2646.2589110906515,1414.0913416428145,1487.1012768967526,business,1,6,7,2,57,1
CUST_006809,Gauteng,20668.488449980974,2201.750059726007,5818.670070877089,debt consolidation,0,7,9,0,97,0
CUST_008082,Gauteng,,,,home_improvement,1,6,8,2,128,0
CUST_000129,Johburg,,,,debt_consolidation,1,10,13,0,4,0
CUST_001724,Joburg,22318.690802839537,8201.64641582841,4137.465488346244,business,1,7,5,0,73,0
CUST_009344,DBN,56187.87819986023,26401.340961165628,2416.1539750537127,other,0,5,7,3,12,0
CUST_006085,Johannesburg,104098.45971072919,16294.968967704712,47440.34315822597,business,0,4,9,0,56,0
CUST_012688,Gauteng,13122.690797096553,7520.4080747118505,8807.496377088983,debt_consolidation,0,5,9,2,14,1
